author,coin,danmaku,favorite,id,like,rank_num,rank_tab,reply,score,share,tag_name,title,view
灰老歪仙,40648,4955,34068,84101068,93868,40,鬼畜,1240,1499395,26000,"鬼畜,郭老师,郭语,迷人的郭老师,人力VOCALOID,处处吻",【郭老师】处处吻（十级郭语教学）,1984580
Dark-Van奇,47254,3851,36264,85842547,119706,39,鬼畜,1473,1504557,15710,"鬼畜,抗击肺炎大作战,武汉肺炎,猛男新宝岛,洗脑循环",防  疫  宝  岛,1600397
碧天蓝钻,72409,4291,40280,85116402,109512,38,鬼畜,2194,1568294,12511,"鬼畜,bilibili新星计划,冠状病毒,肺炎,卢本伟,梁非凡,五五开,鬼畜调教,失恋阵线联盟,面筋哥",【全明星】肺炎抗击联盟,957206
55732,67794,4231,44841,87996171,111754,37,鬼畜,3095,1620131,24589,"鬼畜,bilibili新星计划,数学,鬼畜调教,处处吻,搞笑,高数,洗脑循环,学习,微积分,高等数学",【处处吻】高等数学,898186
奶油鸽子精,68823,11905,39057,86895988,122001,36,鬼畜,4628,1634597,10922,"鬼畜,B站方文山,卢本伟,bilibili新星计划,上香,洗脑,五五开,泪目,人力VOCALOID,处处吻",【卢本伟】处处吻 千万填词在线催泪！,1490450
南音风子,49389,5392,58084,83143883,122830,35,鬼畜,1491,1639976,47701,"鬼畜,搞笑,郭老师,郭语,鬼畜调教,油炸鸡米花,恶搞,迷hotel,中国话,视频纯属娱乐",中郭话（中国话）,2199803
晏策去月光林地了,56973,5277,43825,87664378,94690,34,鬼畜,2319,1651513,29434,"鬼畜,bilibili新星计划,岛市老八,搞笑,鬼畜调教,老八,奥利给",火 力 撤 硕 王（特效向）,1124182
TØm,141594,13390,119599,81559276,356816,33,鬼畜,3598,1733922,40495,"鬼畜,跨年加油站,带感,怀旧,洗脑循环,电子,欢乐,沙雕",这谁受得了啊？,5070269
亚当flop亚当,63535,5345,50654,84134865,79698,32,鬼畜,1955,1817186,51403,"搞笑,鬼畜,郭老师,鬼畜调教,7 Rings,恶搞,亚当flop亚当,A妹,ArianaGrande,Anton Zachary",【恶搞】郭老师solo单曲《7 Foods》,1194685
UP-Sings,2467009,384942,1797406,19390801,2200657,31,鬼畜,99840,1850155,988949,"鬼畜,改革春风吹满地,灵魂调音师,赵本山,小可儿,洗脑bgm,我要吸旺仔牛奶,疯猴,鬼畜调教,rap,调音师,春晚,小品",【春晚鬼畜】赵本山：我就是念诗之王！【改革春风吹满地】,52967332
酸奶木瓜,163134,6227,102692,82096856,297385,30,鬼畜,1514,1884539,34079,"鬼畜,搞笑,PDD,鬼畜调教,卢本伟,2019新人嘉年华,恶搞,五五开,骚猪,骚话",【五五开 VS PDD】谁才是骚话之王？,2659320
推背兔の,72879,5683,53305,83797578,111553,29,鬼畜,1747,1885693,24527,"鬼畜,药水哥,艺术,中国话,鬼畜调教,周淑怡,搞笑,RAP,刘波,药酱",【药水哥】艺  术  话,1573679
猫店,48383,6333,54952,84485950,122417,28,鬼畜,2029,1887200,33286,"鬼畜,美食,吃播,鬼畜调教,巴啦啦小魔仙,郭老师,搞笑,岛士老八,沙雕",拉 粑 粑 小 魔 仙,1613602
倒悬的橘子,69767,5815,49166,85349019,133632,27,鬼畜,2606,1918292,43536,"鬼畜,抗击肺炎大作战,河南村长,激光雨,说唱,鬼畜调教,rap,SARI",村口新说唱,2449632
风云熊,90880,6365,53984,86582360,108686,26,鬼畜,1152,1947250,31264,"鬼畜,卢本伟,旭旭宝宝,蔡徐坤,PDD,全能打卡挑战,五五开,鬼畜调教,搞笑,芦苇,骚猪",三个和尚——卢本伟、PDD、旭旭宝宝主演,1097896
修2,146518,3912,54533,85420110,192681,25,鬼畜,3924,2103429,23095,"鬼畜,抗击肺炎大作战,鸡你太美,鬼畜调教,坤,搞笑",一起来跟着鲲鲲为武汉打call！,1209472
哦呼w,106946,3388,58663,86342083,111531,24,鬼畜,2418,2118734,36806,"搞笑,电子竞技,英雄联盟,鬼畜,肉蛋葱鸡,大司马,金牌厨师,洗脑循环,下饭,恶搞,芜湖大司马,起飞",经 典 下 饭 说 唱,1520864
爱吃仙贝的小猪,103090,6978,58814,86139453,172950,23,鬼畜,1871,2120698,13891,"鬼畜,bilibili新星计划,朱广权,周星驰,对王之王,央视段子手,对对子,唐伯虎点秋香,鬼畜剧",对 王 之 王 朱 广 权,1454278
CSGO大茄子,93933,6310,64833,84655281,120556,22,鬼畜,1090,2216996,20864,"鬼畜,搞笑,联合创作,茄子,葛平,恶搞,人力VOCALOID,鬼畜素材,鬼畜调教,中国话,蜜汁带感,白给",【CSGO大茄子】白 给 话（中国话）,1336226
潮汕好男人,230683,25801,161206,82282865,358696,21,鬼畜,4658,2239311,50580,"鬼畜,古力娜扎,火红的萨日朗,全明星,鬼畜调教,朱丹",【全明星】火红的萨日朗,5700373
布偶Seph,84403,10716,74068,86046460,141456,20,鬼畜,3195,2457184,21272,"鬼畜,搞笑,hanser,bilibili新星计划,对子之王,唐伯虎点秋香,恶搞,鬼畜调教",出 口 成 车 憨 八 嘎,2002076
洛温阿特金森,2473732,155659,1775586,60731116,2213882,19,鬼畜,31816,2542973,474594,"鬼畜,黄绿合战,Flower dance,派大星,海绵宝宝,黄绿合战4th",【派大星的独白】一个关于正常人的故事,27189387
昔日友人,84088,4486,90446,83058835,140632,18,鬼畜,1744,2546074,71793,"搞笑,鬼畜,恶搞,鬼畜调教,迷人的郭老师,鬼畜素材,蜜汁带感",【郭老师鬼畜】集美们来学成语啦,2044134
红色激情,180935,8028,66280,84185448,218955,17,鬼畜,3558,2574706,18575,"鬼畜,华农兄弟,处处吻,全能打卡挑战,竹鼠,蜜汁带感,中暑,搞笑",【华农兄弟】处处吻,2278992
刘泽秀V,182463,33682,90928,89058944,167587,16,鬼畜,2871,2591647,33180,"鬼畜,bilibili新星计划,卢本伟,周润发,刘德华,五五开,鬼畜调教,搞笑,赌神,斗地主,赌怪",赌 怪（完整版）,1249105
山海zoom,137453,5955,75704,84956858,169702,15,鬼畜,2190,2714095,61568,"鬼畜,唐伯虎点秋香,大司马,搞笑,对对子",吟 司 作 对,2531552
兲国神偷,191907,9788,76513,87371060,243447,14,鬼畜,4663,2783270,22630,"B站方文山,鬼畜,抗击肺炎大作战,人力VOCALOID,自制,新型肺炎,冠状病毒,洗脑,武汉",抓到第一个吃野味的怎么办？送他一曲《出山》吧！！！,2032421
女孩为何穿短裙,129722,6907,83709,84431563,234499,13,鬼畜,4302,2820559,16300,"鬼畜,曹操,三国演义,刘备",刘备为何拿起电锯,2174055
皓月-moonqshine,85833,7618,84829,85190465,202307,12,鬼畜,4451,2947695,89924,"鬼畜,抗击肺炎大作战,村长,洗脑循环,Blyatman",河南村长硬核RAP防肺炎,4946499
枪弹轨迹,79882,13573,98765,87646992,248056,11,鬼畜,14167,3186663,181699,"电音,鬼畜,老公你快说句话呀,枪弹轨迹,出轨,鬼畜调教,老公,蜜汁带感,洗脑循环,鬼畜素材,搞笑",老公你快说句话呀,4786019
--啊K,196664,24102,118524,84578098,221477,10,鬼畜,2372,3587016,24199,"绝地求生,鬼畜,枪声,枪乐,洗脑循环,蜜汁带感,剪辑,PUBG",【枪声音乐】Time Back（这卡点绝了！）,1467056
金色传说竹鼠,247270,29299,128003,86208216,336482,9,鬼畜,5814,4020118,99087,"鬼畜,搞笑,蔡徐坤,鸡你太美,坤坤,仙剑奇侠传,鸡,恶搞,联合创作,人力VOCALOID,鬼畜调教",【蔡徐坤】仙剑鸡侠传,2674153
白夜长路deep丶,194611,12627,154015,88651718,317841,8,鬼畜,7600,4088976,105430,"鬼畜,联合创作,你笑起来真好看,人力VOCALOID,钉钉,网课",你 钉 起 来 真 好 听,3074250
白熊ONEヽ,230963,18149,141669,83984139,283358,7,鬼畜,2243,4421556,77947,"鬼畜,岛市老八,全能打卡挑战,对王之王,奥利给,搞笑,鬼畜调教",风 流 才 子 唐 八 虎,3593331
多节课,186944,15317,147425,85127244,297953,6,鬼畜,2156,4530275,90213,"鬼畜,搞笑,卢本伟,鬼畜调教,五五开,唐伯虎点秋香,恶搞,对对子",对子之王卢本伟,4346972
惜缘、过去,324481,17289,157178,85887656,298697,5,鬼畜,5303,4746570,35708,"鬼畜,处处吻,诸葛亮,王司徒,杨千嬅",【丞相司徒】处处吻,2262578
红豆稀饭中,322200,14354,172756,86154367,555422,4,鬼畜,3383,5413613,57971,"鬼畜,童年回忆杀,搞笑,抗击肺炎大作战,刘星,家有儿女,鬼畜调教,rap,野味,爆笑,童年,张一山,one more night",【家有儿女】家有骚话！蝙蝠炖汤，棺材反光,4619303
伊丽莎白鼠,567944,28077,212643,84540197,581979,3,鬼畜,10578,6649081,43032,"鬼畜,王司徒,葛平,鬼畜调教,紫色激情,卢本伟,全明星,元首,RAP",【全明星Rap】我舅是辣鸡！,3396111
无尽の零,1034373,134782,435303,86158890,941786,2,鬼畜,10364,12483951,179575,"鬼畜,抗击肺炎大作战,鬼畜全明星,卢本伟,诸葛亮,PDD,正能量,洗脑循环,搞笑",我们，鬼畜区，向冠状病毒宣战！,5766228
OELoop,726104,41267,489098,85965831,854850,1,鬼畜,11191,13433122,403302,"搞笑,鬼畜,抗击肺炎大作战,洗脑循环,蜜汁带感,山东村长,rap,山东,河南村长,河南,正能量,恶搞",【抗肺炎】村长硬核广播trap《贱》,8220545
闷骚大叔啊,45234,13863,51333,85940202,196081,98,生活,6182,1972872,16867,"韩红,韩红慈善基金会,新型冠状病毒,武汉肺炎,驰援武汉,慈善,红十字基金会,武汉","韩红：我把挣得钱都快捐空了,再也不会把钱给某某基金会!韩红老师真敢说！",3025247
德雷喜,9776,10340,56811,84142430,96915,97,生活,3829,1977359,68232,"搞笑,是在下输了,万恶之源,生活,逗比,搞笑视频",六岁硬是唱出了六十岁的慈祥,3557516
隔壁班的喵会长,127579,24177,43301,85606424,194406,96,生活,3921,1986670,2114,"vlog,沙雕,抗击肺炎大作战,搞笑,正能量,声控,新冠状病毒肺炎,萌妹,jk,loverboy88",我竟被这样的男人撩动了心弦？,2407016
-顾芊羽-,24355,14489,71398,84615686,66644,95,生活,1651,1989618,6748,"励志向,学习,高考,寒假Vlog-一起学习吧,燃爆,鸡汤",【超燃励志】那些让你奋发向上，努力学习的话|Study With Me|所谓万丈深渊下去，也是前程万里|加油，奥利给！,768517
高冷小姜,201225,28621,410046,68876584,255876,94,生活,4421,2007775,20674,"全能打卡挑战,改变声音,声音,艺考生,播音,练声",播音系师哥教你如何让“声音变得更加好听”，一学就会！一用就灵，不灵不要币！拒绝声卡战士！,3389846
姗胖胖Joyce,66604,1440,66726,87950539,84175,93,生活,871,2008323,4689,"甜点,美食,记录一日三餐,美食圈,巧克力,制作教程,食谱,吃货,烘焙,情人节",空气巧克力 | 还原只需3种材料，有手就能做 | Joyce Bakery vol.23,682936
和你们一起,55047,19128,185292,67296060,305195,92,生活,2954,2016288,86787,"汪星人,萌宠,哈士奇,二哈,动物",人类已经无法阻止哈士奇了,6963792
晓胖饭堂,22741,411,74824,85120527,43918,91,生活,743,2026961,14518,"美食,制作教程,料理制作,美食圈,吃货,厨艺,美食制作",【酱香饼】，一盘色香味俱全的酱香饼，原来这么简单！,819569
淌若有如果,11285,1178,58625,83711824,60998,90,生活,3226,2040879,14085,"抖音,可爱,萌妹子,生活",这小短手太可爱了吧,3734164
树深时见鹿dear,55294,3497,49151,85271128,207635,89,生活,2819,2042304,37067,"搞笑,抗击肺炎大作战,河南,幽默,正能量,娱乐,恶搞,全程高能,搞笑视频,老外,新型冠状病毒",当河南乡村里面发现一个从武汉来的人时,3750799
一个爱吃的猪,35130,1253,77717,84824863,40334,88,生活,1478,2044734,6309,"学习,自制,句子",盘点那些诗词所蕴含的情侣网名（代称）| 早晚能用到的一些东西,485417
任性的KIMKILLS,65106,2881,210736,80620658,381560,87,生活,4059,2045766,78910,"搞笑,爆笑,逗比,真实,David,戏精,zane",住酒店的我一般是怎么醒的哈哈哈哈哈哈哈哈哈,6728904
手工耿,176101,39434,40960,89128482,305083,86,生活,10683,2055381,56180,"手工,生活,创意,设计,手工制作,洗衣机,技术宅,改造",自制洗衣机器人,3067740
哈哈嘿嘿114514,26351,1557,62999,84201269,141498,85,生活,2555,2057028,23112,"buttercup,bilibili新星计划,孙笑川",邻    里    和    睦,2331779
徊加日记,37721,4559,68112,86541880,100732,84,生活,3867,2078814,4130,"心理学,徊加的技巧,必胜,石头剪子布",【严禁扩散】98%几率必胜石头剪子布的方法,1186977
尝鬼12138,19867,12413,64014,84731845,141736,83,生活,1502,2097525,41993,"搞笑,搞笑视频,有趣,魔性,模仿,模仿秀,沙雕",让你模仿不是让你超越哈哈哈哈哈哈哈,2846087
二喵的饭,76997,7803,59647,87897964,155270,82,生活,3232,2114880,17276,"美食,吃播,100元挑战,吃货,美食圈,炸鸡,搞笑,生活,日常,韩国炸鸡",一箩筐炸鸡！肯德基卖100块，自己做竟然只要…,1879980
刘能影视制片厂,144128,3131,56372,88317675,257451,81,生活,2830,2178058,34401,"搞笑,蔡徐坤,坤坤,全能打卡挑战,娱乐,IKUN,恶搞,搞笑视频,自制,打篮球,瓜子",【绝活】爆肝六小时，用瓜子模仿蔡徐坤打篮球,1589261
诺坎普的太阳,27238,1775,104059,82817885,150496,80,生活,3020,2181431,65006,"萌宠,搞笑,恶搞,笑尿,逗比,宠物,狗,土味",狗；你 是 人 吗 ？,4368396
KILLLER绅士,88494,4078,72766,83703259,142245,79,生活,1042,2213394,26289,"萌宠,超级英雄,复仇者联盟,全能打卡挑战,星爵,可爱,动物,搞笑,熊猫,宠物,沙雕",【每天一遍 防止抑郁】动 物 星 爵 舞,1864366
二凉Sumour,156683,31948,67118,83317735,163657,78,生活,18051,2220244,14235,"三观极歪,吐槽,三观,生活记录,生活,自制,网上冲浪,分享,记录,恶臭",一些三观极歪的话却一堆人爱用？你听过哪些？,1405615
雨哥到处跑,261331,20186,62906,83837579,632507,77,生活,3394,2226962,4984,"星球大战绝地：陨落的武士,全能打卡挑战,星球大战,乐高,开箱,剪辑,绝版死星,拼模型,科普,自制,潮流,记录",2天20000块，我成功造出史上最贵绝版星球！,2533963
yy渔鱼,38669,6628,62949,87710276,160829,76,生活,8697,2230690,67590,"旅游,人文,中国,日语学习,生活,文化",南昌人去日本不用带翻译,3657318
在下外卖大鹏,379861,8807,45063,83815677,293282,75,生活,5169,2234325,3265,"车祸,外卖,投稿即可100%瓜分百万奖金,骑行,生活记录,大学生",大学生送外卖出车祸，一只肾被切出，一只脚也废了，一生毁了（收益全捐请见证）,2436532
不知名肥皂,114535,38094,215505,70854454,188423,74,生活,2812,2260049,77337,"搞笑,卢本伟,五五开,搞笑视频",卢本伟名场面合集,5079027
三毛水果艺术,1354703,55297,262787,66615043,1261686,73,生活,9456,2282605,32718,"手工,手工达人挑战,三毛水果艺术,水果雕刻,西瓜雕刻,手工达人",老板：这个瓜请给我削成一般人吃不起的样子！,10516115
小潮院长,125546,34161,54519,87688949,399628,72,生活,4990,2293075,30913,"搞笑,vlog,恶搞,逗比,生活,小潮,奇葩,搞笑视频,恶作剧,沙雕",父 慈 子 孝,3187288
奶糕成精档案社,268488,3712,164550,81431485,374876,71,生活,5986,2304770,97995,"萌宠,搞笑,喵星人,咪log,搞笑视频,原创,猫片,逗比,猫咪",千万不要在跟你家猫下棋的时候玩心眼。。。。,4624171
我是姜鸽鸽,53598,2982,76808,84221015,119745,70,生活,1713,2305310,13765,"搞笑,串烧,歌曲串烧,搞笑视频,音乐,神曲,抖音",2019最火歌曲串烧，你听过几首？,1287297
狮驼岭歌舞团,14294,5050,69471,85011223,131416,69,生活,1767,2316445,61326,"萌娃,萌,生活,可爱,卖萌,Awsl",人类幼崽可爱小合集,4174743
小缸和阿灿,280641,12484,58065,86969673,196756,68,生活,6426,2321832,4183,"抗击肺炎大作战,生活,加油,武汉,全职up",武汉疫情对全职up产生的重要影响,1084861
是老胡没错,268139,7542,172801,82454398,480783,67,生活,14249,2329487,46119,"全程高能,生活,原创,高能,全能打卡挑战,吐槽,魔性",年度致郁短片：《你，真的不行》,3853685
iam侯楠,95297,27278,77146,82746718,279420,66,生活,17268,2351752,21178,"结婚,情感,婚姻",爸，对不起，我不想结婚了。,3943131
游厨冯马迁,71435,5193,72404,87205143,151814,65,生活,3448,2351793,12853,"美食,炒面,家常菜,美食教程,大排档,烹饪技巧,锅气",大排档的炒面为什么这么好吃？大厨教你一招，在家炒也一样,1740958
淘米睡起床了,54718,1382,83937,84789377,74846,64,生活,1975,2365803,21413,"甜点,拜年祭,美食,烘焙,咱家年夜饭,制作教程,DIY,美食圈,蛋糕,教程,戚风蛋糕",【一只鸡蛋糕】无称！无烤箱！无打蛋器！徒手做一只鸡蛋糕！....如何在没有设备的厨房用矿泉水瓶做蛋糕，古早味蒸蛋糕,771568
小碗豆腐脑,29817,12772,86888,87649883,116191,63,生活,3387,2400748,11938,"萌宠,动物圈,自然,卖萌,铲屎官,可爱,萌萌哒,YOUTUBE搬运,油管,宠物",自   然   之   子,1311527
左左左右右,17720,9922,81303,55716713,129122,62,生活,4516,2434130,59847,"性感,高能",播一天封三年=张三封,2918838
不正经UP主的日常更新,16510,4339,290327,65536465,68905,61,生活,1629,2469615,18458,"减肥,健康,女团,瘦身,瘦腿,韩国",【绝密分享】韩女团出道前魔鬼训练减脂操！,1857495
papi酱,250340,19718,39497,84139823,356892,60,生活,4805,2472169,11774,"搞笑,PAPI酱,全能打卡挑战,职场,怀孕,搞笑视频,原创,恶搞,逗比,吐槽",papi酱的周一放送——怀孕后的变化,4318736
阿福Thomas,210803,29203,53039,84940101,292382,59,生活,7917,2492280,40211,"武汉加油,德国人,德国,武汉,教授,病毒,专家,采访,肺炎,科普",武汉肺炎|我采访了刚到中国支援的德国顶尖病毒研究家,3185583
布鲁Sir_,135997,56990,62068,84279536,285559,58,生活,14607,2501897,34151,"全能打卡挑战,生活记录,自制,生活,VLOG,记录",这有可能是我最后一期视频了，再见了B站,3110925
五音不全的橘喵Cat,133068,8940,72853,85964479,234771,57,生活,2772,2505064,46773,"新型冠状病毒肺炎,武汉加油,全能打卡挑战,讽刺,搞笑,奇葩,吐槽",从前有一种盐叫“肺盐”,1574509
某幻君,121630,79143,72158,86286074,213250,56,生活,5694,2525230,13595,"阴阳怪气,花少北,某幻君,老番茄,中国boy,自夸小队,VLOG,生活记录,娱乐,搞笑",最强花絮王！！！！！,2213917
康哟喂,154344,16018,70403,84296135,211960,55,生活,5042,2534099,20101,"vlog,冬泳怪鸽,奥力给,正能量,正能量语录,巨魔,搞笑",3天2200公里，我和「奥力给」奔现了,1707520
冷水煮乐器,159473,6496,63360,84189884,220571,54,生活,1416,2538809,51240,"萌宠,喵星人,猫,猫片,全能打卡挑战,动物,猫咪,日常,可爱,动物圈,宠物",家里有只说四川话的猫是真的烦人！,2783143
Skins-皮囊,182207,8757,219910,81871861,549619,53,生活,3248,2558349,21339,"手工,定格动画,绘画,七龙珠,翻页动画,翻页书",最强翻页书,5646982
